Close,SIGNAL,HOLD%,BUY%,SELL%
11.779999732971191,1,0.0,1.0,0.0
11.800000190734863,1,0.0,1.0,0.0
11.710000038146973,1,0.0,1.0,0.0
11.649999618530273,1,0.0,1.0,0.0
11.579999923706055,1,0.0,1.0,0.0
11.399999618530273,1,0.0,1.0,0.0
11.460000038146973,1,0.0,1.0,0.0
11.210000038146973,1,0.0,1.0,0.0
11.1899995803833,1,0.0,1.0,0.0
11.279999732971191,1,0.0,1.0,0.0
11.359999656677246,1,0.0,1.0,0.0
11.420000076293945,1,0.0,1.0,0.0
11.3100004196167,1,0.0,1.0,0.0
11.329999923706055,1,0.0,1.0,0.0
11.300000190734863,1,0.0,1.0,0.0
11.319999694824219,1,0.0,1.0,0.0
11.289999961853027,1,0.0,1.0,0.0
11.229999542236328,1,0.0,1.0,0.0
11.15999984741211,1,0.0,1.0,0.0
11.210000038146973,1,0.0,1.0,0.0
11.170000076293945,1,0.0,1.0,0.0
11.270000457763672,1,0.0,1.0,0.0
11.329999923706055,1,0.0,1.0,0.0
11.420000076293945,1,0.0,1.0,0.0
11.5,1,0.0,1.0,0.0
11.5,1,0.0,1.0,0.0
11.550000190734863,1,0.0,1.0,0.0
11.5600004196167,1,0.0,1.0,0.0
11.640000343322754,1,0.0,1.0,0.0
11.710000038146973,1,0.0,1.0,0.0
11.869999885559082,1,0.0,1.0,0.0
11.84000015258789,1,0.0,1.0,0.0
11.84000015258789,1,0.0,1.0,0.0
11.819999694824219,1,0.0,1.0,0.0
12.0,1,0.0,1.0,0.0
12.050000190734863,1,0.0,1.0,0.0
12.020000457763672,1,0.0,1.0,0.0
12.069999694824219,1,0.0,1.0,0.0
12.0,1,0.0,1.0,0.0
12.119999885559082,1,0.0,1.0,0.0
