Close,SIGNAL,HOLD%,BUY%,SELL%
20.149999618530273,0,1.0,0.0,0.0
20.100000381469727,0,1.0,0.0,0.0
19.850000381469727,0,1.0,0.0,0.0
19.799999237060547,0,1.0,0.0,0.0
19.299999237060547,0,1.0,0.0,0.0
18.75,0,1.0,0.0,0.0
18.549999237060547,0,1.0,0.0,0.0
18.049999237060547,0,1.0,0.0,0.0
18.399999618530273,0,1.0,0.0,0.0
18.399999618530273,0,1.0,0.0,0.0
18.549999237060547,0,1.0,0.0,0.0
18.5,0,1.0,0.0,0.0
18.350000381469727,0,1.0,0.0,0.0
18.450000762939453,0,1.0,0.0,0.0
18.549999237060547,0,1.0,0.0,0.0
18.649999618530273,0,1.0,0.0,0.0
18.350000381469727,0,1.0,0.0,0.0
18.600000381469727,0,1.0,0.0,0.0
18.149999618530273,0,1.0,0.0,0.0
18.149999618530273,0,1.0,0.0,0.0
18.200000762939453,0,1.0,0.0,0.0
18.100000381469727,0,1.0,0.0,0.0
18.25,0,1.0,0.0,0.0
18.149999618530273,0,1.0,0.0,0.0
18.149999618530273,0,1.0,0.0,0.0
18.049999237060547,0,1.0,0.0,0.0
18.149999618530273,0,1.0,0.0,0.0
18.299999237060547,0,1.0,0.0,0.0
18.049999237060547,0,1.0,0.0,0.0
17.899999618530273,0,1.0,0.0,0.0
18.0,0,1.0,0.0,0.0
17.899999618530273,0,1.0,0.0,0.0
17.950000762939453,0,1.0,0.0,0.0
17.899999618530273,0,1.0,0.0,0.0
17.950000762939453,0,1.0,0.0,0.0
18.25,0,1.0,0.0,0.0
18.200000762939453,0,1.0,0.0,0.0
18.25,0,1.0,0.0,0.0
18.100000381469727,0,1.0,0.0,0.0
18.350000381469727,0,1.0,0.0,0.0
